BF1_cpmp_16_5_48_10_29_1,1,16,0.6,8,0.3625,29
BF1_cpmp_16_5_48_10_29_12,1,16,0.6,9,0.3625,29
BF1_cpmp_16_5_48_10_29_15,1,16,0.6,9,0.3625,29
BF1_cpmp_16_5_48_10_29_17,1,16,0.6,10,0.3625,29
BF1_cpmp_16_5_48_10_29_18,1,16,0.6,8,0.3625,29
BF1_cpmp_16_5_48_10_29_19,1,16,0.6,10,0.3625,29
BF1_cpmp_16_5_48_10_29_20,1,16,0.6,10,0.3625,29
BF1_cpmp_16_5_48_10_29_3,1,16,0.6,9,0.3625,29
BF1_cpmp_16_5_48_10_29_4,1,16,0.6,9,0.3625,29
BF1_cpmp_16_5_48_10_29_5,1,16,0.6,8,0.3625,29
BF1_cpmp_16_5_48_10_29_6,1,16,0.6,7,0.3625,29
BF1_cpmp_16_5_48_10_29_7,1,16,0.6,8,0.3625,29
BF1_cpmp_16_5_48_10_29_8,1,16,0.6,9,0.3625,29
BF1_cpmp_16_5_48_10_29_9,1,16,0.6,8,0.3625,29
BF10_cpmp_16_8_77_16_58_13,1,16,0.601562,12,0.453125,58
BF10_cpmp_16_8_77_16_58_3,1,16,0.601562,15,0.453125,58
BF11_cpmp_16_8_77_31_47_11,1,16,0.601562,23,0.367188,49
BF11_cpmp_16_8_77_31_47_16,1,16,0.601562,17,0.367188,51
BF11_cpmp_16_8_77_31_47_6,1,16,0.601562,25,0.367188,51
BF11_cpmp_16_8_77_31_47_7,1,16,0.601562,26,0.367188,49
BF12_cpmp_16_8_77_31_58_14,1,16,0.601562,29,0.453125,58
BF17_cpmp_20_5_60_12_36_10,1,20,0.6,11,0.36,36
BF17_cpmp_20_5_60_12_36_11,1,20,0.6,10,0.36,37
BF17_cpmp_20_5_60_12_36_12,1,20,0.6,10,0.36,36
BF17_cpmp_20_5_60_12_36_15,1,20,0.6,11,0.36,36
BF17_cpmp_20_5_60_12_36_16,1,20,0.6,11,0.36,36
BF17_cpmp_20_5_60_12_36_2,1,20,0.6,10,0.36,36
BF17_cpmp_20_5_60_12_36_20,1,20,0.6,12,0.36,36
BF17_cpmp_20_5_60_12_36_4,1,20,0.6,7,0.36,37
BF17_cpmp_20_5_60_12_36_5,1,20,0.6,11,0.36,37
BF17_cpmp_20_5_60_12_36_6,1,20,0.6,10,0.36,36
BF17_cpmp_20_5_60_12_36_7,1,20,0.6,9,0.36,36
BF17_cpmp_20_5_60_12_36_8,1,20,0.6,11,0.36,36
BF18_cpmp_20_5_60_12_45_1,1,20,0.6,11,0.45,45
BF18_cpmp_20_5_60_12_45_12,1,20,0.6,11,0.45,45
BF18_cpmp_20_5_60_12_45_13,1,20,0.6,11,0.45,45
BF18_cpmp_20_5_60_12_45_14,1,20,0.6,12,0.45,45
BF18_cpmp_20_5_60_12_45_15,1,20,0.6,10,0.45,45
BF18_cpmp_20_5_60_12_45_16,1,20,0.6,12,0.45,45
BF18_cpmp_20_5_60_12_45_17,1,20,0.6,10,0.45,45
BF18_cpmp_20_5_60_12_45_18,1,20,0.6,11,0.45,45
BF18_cpmp_20_5_60_12_45_19,1,20,0.6,11,0.45,45
BF18_cpmp_20_5_60_12_45_2,1,20,0.6,12,0.45,45
BF18_cpmp_20_5_60_12_45_3,1,20,0.6,11,0.45,45
BF18_cpmp_20_5_60_12_45_4,1,20,0.6,12,0.45,45
BF18_cpmp_20_5_60_12_45_5,1,20,0.6,9,0.45,45
BF18_cpmp_20_5_60_12_45_6,1,20,0.6,10,0.45,45
BF18_cpmp_20_5_60_12_45_7,1,20,0.6,11,0.45,45
BF18_cpmp_20_5_60_12_45_8,1,20,0.6,12,0.45,45
BF18_cpmp_20_5_60_12_45_9,1,20,0.6,11,0.45,45
BF19_cpmp_20_5_60_24_36_1,1,20,0.6,21,0.36,36
BF19_cpmp_20_5_60_24_36_10,1,20,0.6,20,0.36,36
BF19_cpmp_20_5_60_24_36_11,1,20,0.6,24,0.36,36
BF19_cpmp_20_5_60_24_36_14,1,20,0.6,16,0.36,36
BF19_cpmp_20_5_60_24_36_15,1,20,0.6,21,0.36,36
BF19_cpmp_20_5_60_24_36_16,1,20,0.6,17,0.36,37
BF19_cpmp_20_5_60_24_36_17,1,20,0.6,19,0.36,36
BF19_cpmp_20_5_60_24_36_18,1,20,0.6,20,0.36,36
BF19_cpmp_20_5_60_24_36_2,1,20,0.6,20,0.36,36
BF19_cpmp_20_5_60_24_36_20,1,20,0.6,22,0.36,36
BF19_cpmp_20_5_60_24_36_3,1,20,0.6,22,0.36,36
BF19_cpmp_20_5_60_24_36_5,1,20,0.6,23,0.36,36
BF19_cpmp_20_5_60_24_36_6,1,20,0.6,24,0.36,37
BF19_cpmp_20_5_60_24_36_7,1,20,0.6,24,0.36,36
BF19_cpmp_20_5_60_24_36_8,1,20,0.6,21,0.36,39
BF19_cpmp_20_5_60_24_36_9,1,20,0.6,16,0.36,38
BF2_cpmp_16_5_48_10_36_1,1,16,0.6,10,0.45,36
BF2_cpmp_16_5_48_10_36_12,1,16,0.6,9,0.45,36
BF2_cpmp_16_5_48_10_36_13,1,16,0.6,10,0.45,36
BF2_cpmp_16_5_48_10_36_14,1,16,0.6,8,0.45,36
BF2_cpmp_16_5_48_10_36_15,1,16,0.6,10,0.45,36
BF2_cpmp_16_5_48_10_36_18,1,16,0.6,10,0.45,36
BF2_cpmp_16_5_48_10_36_19,1,16,0.6,8,0.45,36
BF2_cpmp_16_5_48_10_36_2,1,16,0.6,9,0.45,36
BF2_cpmp_16_5_48_10_36_20,1,16,0.6,10,0.45,36
BF2_cpmp_16_5_48_10_36_4,1,16,0.6,9,0.45,36
BF2_cpmp_16_5_48_10_36_5,1,16,0.6,10,0.45,36
BF2_cpmp_16_5_48_10_36_6,1,16,0.6,9,0.45,36
BF2_cpmp_16_5_48_10_36_7,1,16,0.6,9,0.45,36
BF2_cpmp_16_5_48_10_36_8,1,16,0.6,8,0.45,36
BF2_cpmp_16_5_48_10_36_9,1,16,0.6,8,0.45,36
BF20_cpmp_20_5_60_24_45_1,1,20,0.6,23,0.45,45
BF20_cpmp_20_5_60_24_45_10,1,20,0.6,22,0.45,45
BF20_cpmp_20_5_60_24_45_11,1,20,0.6,22,0.45,45
BF20_cpmp_20_5_60_24_45_12,1,20,0.6,24,0.45,45
BF20_cpmp_20_5_60_24_45_13,1,20,0.6,21,0.45,45
BF20_cpmp_20_5_60_24_45_14,1,20,0.6,20,0.45,45
BF20_cpmp_20_5_60_24_45_15,1,20,0.6,21,0.45,45
BF20_cpmp_20_5_60_24_45_17,1,20,0.6,23,0.45,45
BF20_cpmp_20_5_60_24_45_20,1,20,0.6,21,0.45,45
BF20_cpmp_20_5_60_24_45_3,1,20,0.6,22,0.45,45
BF20_cpmp_20_5_60_24_45_5,1,20,0.6,21,0.45,45
BF20_cpmp_20_5_60_24_45_6,1,20,0.6,17,0.45,45
BF20_cpmp_20_5_60_24_45_7,1,20,0.6,22,0.45,45
BF20_cpmp_20_5_60_24_45_8,1,20,0.6,19,0.45,45
BF20_cpmp_20_5_60_24_45_9,1,20,0.6,23,0.45,45
BF21_cpmp_20_5_80_16_48_11,1,20,0.8,15,0.48,51
BF21_cpmp_20_5_80_16_48_14,1,20,0.8,13,0.48,52
BF21_cpmp_20_5_80_16_48_16,1,20,0.8,14,0.48,50
BF21_cpmp_20_5_80_16_48_18,1,20,0.8,15,0.48,50
BF21_cpmp_20_5_80_16_48_19,1,20,0.8,16,0.48,54
BF21_cpmp_20_5_80_16_48_2,1,20,0.8,13,0.48,52
BF21_cpmp_20_5_80_16_48_3,1,20,0.8,11,0.48,49
BF21_cpmp_20_5_80_16_48_4,1,20,0.8,14,0.48,50
BF21_cpmp_20_5_80_16_48_5,1,20,0.8,16,0.48,50
BF21_cpmp_20_5_80_16_48_7,1,20,0.8,13,0.48,51
BF21_cpmp_20_5_80_16_48_8,1,20,0.8,12,0.48,51
BF21_cpmp_20_5_80_16_48_9,1,20,0.8,12,0.48,50
BF22_cpmp_20_5_80_16_60_11,1,20,0.8,16,0.6,60
BF22_cpmp_20_5_80_16_60_16,1,20,0.8,16,0.6,61
BF22_cpmp_20_5_80_16_60_4,1,20,0.8,15,0.6,62
BF22_cpmp_20_5_80_16_60_6,1,20,0.8,12,0.6,61
BF22_cpmp_20_5_80_16_60_7,1,20,0.8,11,0.6,62
BF23_cpmp_20_5_80_32_48_10,1,20,0.8,17,0.48,52
BF23_cpmp_20_5_80_32_48_11,1,20,0.8,25,0.48,51
BF23_cpmp_20_5_80_32_48_12,1,20,0.8,28,0.48,49
BF23_cpmp_20_5_80_32_48_15,1,20,0.8,30,0.48,51
BF23_cpmp_20_5_80_32_48_16,1,20,0.8,28,0.48,51
BF23_cpmp_20_5_80_32_48_18,1,20,0.8,24,0.48,51
BF23_cpmp_20_5_80_32_48_3,1,20,0.8,27,0.48,51
BF23_cpmp_20_5_80_32_48_4,1,20,0.8,25,0.48,50
BF23_cpmp_20_5_80_32_48_6,1,20,0.8,23,0.48,50
BF23_cpmp_20_5_80_32_48_7,1,20,0.8,25,0.48,51
BF24_cpmp_20_5_80_32_60_17,1,20,0.8,30,0.6,60
BF24_cpmp_20_5_80_32_60_2,1,20,0.8,32,0.6,61
BF24_cpmp_20_5_80_32_60_8,1,20,0.8,27,0.6,60
BF25_cpmp_20_8_96_20_58_20,1,20,0.6,13,0.3625,62
BF26_cpmp_20_8_96_20_72_5,1,20,0.6,17,0.45,72
BF27_cpmp_20_8_96_39_58_12,1,20,0.6,27,0.3625,59
BF27_cpmp_20_8_96_39_58_6,1,20,0.6,34,0.3625,60
BF27_cpmp_20_8_96_39_58_9,1,20,0.6,30,0.3625,61
BF28_cpmp_20_8_96_39_72_19,1,20,0.6,32,0.45,72
BF3_cpmp_16_5_48_20_29_1,1,16,0.6,15,0.3625,29
BF3_cpmp_16_5_48_20_29_11,1,16,0.6,18,0.3625,29
BF3_cpmp_16_5_48_20_29_13,1,16,0.6,14,0.3625,29
BF3_cpmp_16_5_48_20_29_14,1,16,0.6,17,0.3625,30
BF3_cpmp_16_5_48_20_29_16,1,16,0.6,19,0.3625,29
BF3_cpmp_16_5_48_20_29_19,1,16,0.6,12,0.3625,30
BF3_cpmp_16_5_48_20_29_20,1,16,0.6,19,0.3625,29
BF3_cpmp_16_5_48_20_29_3,1,16,0.6,12,0.3625,29
BF3_cpmp_16_5_48_20_29_5,1,16,0.6,19,0.3625,29
BF3_cpmp_16_5_48_20_29_6,1,16,0.6,18,0.3625,29
BF3_cpmp_16_5_48_20_29_9,1,16,0.6,10,0.3625,29
BF4_cpmp_16_5_48_20_36_1,1,16,0.6,14,0.45,36
BF4_cpmp_16_5_48_20_36_10,1,16,0.6,19,0.45,36
BF4_cpmp_16_5_48_20_36_11,1,16,0.6,13,0.45,36
BF4_cpmp_16_5_48_20_36_13,1,16,0.6,19,0.45,36
BF4_cpmp_16_5_48_20_36_14,1,16,0.6,19,0.45,36
BF4_cpmp_16_5_48_20_36_15,1,16,0.6,19,0.45,36
BF4_cpmp_16_5_48_20_36_16,1,16,0.6,19,0.45,36
BF4_cpmp_16_5_48_20_36_17,1,16,0.6,19,0.45,36
BF4_cpmp_16_5_48_20_36_18,1,16,0.6,19,0.45,36
BF4_cpmp_16_5_48_20_36_19,1,16,0.6,18,0.45,36
BF4_cpmp_16_5_48_20_36_2,1,16,0.6,20,0.45,36
BF4_cpmp_16_5_48_20_36_20,1,16,0.6,18,0.45,36
BF4_cpmp_16_5_48_20_36_3,1,16,0.6,20,0.45,36
BF4_cpmp_16_5_48_20_36_6,1,16,0.6,19,0.45,36
BF4_cpmp_16_5_48_20_36_7,1,16,0.6,16,0.45,36
BF4_cpmp_16_5_48_20_36_8,1,16,0.6,16,0.45,36
BF4_cpmp_16_5_48_20_36_9,1,16,0.6,18,0.45,36
BF5_cpmp_16_5_64_13_39_1,1,16,0.8,10,0.4875,42
