./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.180-SAT.cnf,1,0,0.0004,0,1.6658,?,0.0353,0,0.1952,0.276
./SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.0017,0.0052,0.0011,1.9744,0.2707,0.0486,0.2713,0.2252,0.9708
./SAT11/application/manthey/traffic/traffic_b_unsat.cnf,1,0.0001,0.0011,0,2.6061,?,0.0244,1.0493,0.2681,0.4539
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,0.0001,0.0043,0.0001,2.3075,?,0.1061,0.2514,0.0717,0.2552
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,0,0.0085,0,2.1823,?,0.0578,0.6919,0.1621,0.365
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,0.0001,0.0045,0.0001,2.3203,?,0.1053,0.5254,0.0764,0.3103
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,0.0001,0.0142,0,2.5155,?,0.0797,1.4866,0.0268,0.1065
./SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,0,0.0021,0,1.7529,?,0.0606,0,0.2134,0.6036
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,0,0.0007,0,1.8472,?,0.0359,0,0.2399,0.3936
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,0,0.0007,0,2.8203,?,0.0447,0.1742,0.0774,0.2195
./SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,0.0002,0.0359,0.0002,1.9525,?,0.0566,1.1023,0.1787,0.5796
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top25.cnf,1,0.0001,0.0038,0,1.9524,?,0.083,1.2993,0.0874,0.3106
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step14.cnf,1,0,0.0006,0,3.5036,?,0.1322,0,0.3638,0.6748
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf,1,0.0001,0.0005,0.0001,2.6347,0.2371,0.0749,1.1015,0.4378,0.7025
./SAT09/APPLICATIONS/bioinfo/q_query_3_L70_coli.sat.cnf,1,0.0001,0.0019,0,2.6194,?,0.0543,1.7124,0.0345,0.0971
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtpmsns2-tseitin.cnf,1,0.0001,0.0021,0.0001,2.6411,0.1392,0.049,0.2532,0.0635,0.1791
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_079_112-tseitin.cnf,1,0.0003,0.0926,0.0003,3.0191,?,0.071,0.3311,0.343,0.5997
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN.cnf,1,0,0.0006,0,2.2688,?,0.0854,0.9312,0.6172,0.7107
SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf,1,0,0.0068,0,4.0475,?,0.0485,0,0.3228,0.4604
./SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,0,0.015,0,4.165,?,0.0877,0,0.1757,0.4575
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,0.0067,0.0237,0.0047,2.1438,0.3248,0.0668,0.3906,0.3209,0.7547
./SAT11/application/leberre/2dimensionalstrippacking/korf-18.cnf,1,0.0003,0.0185,0.0009,1.5671,?,0.0125,0,0.2869,0.6023
./SAT09/APPLICATIONS/diagnosis/ACG-10-10p0.cnf,1,0,0.0002,0,2.3979,0.1499,0.0197,0.7987,0.3279,0.7204
./SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,0.0032,0.0042,0.0042,0.7452,?,0,0.0905,0.7603,0.9401
./SAT07/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,0,0.0079,0.0001,3.1744,?,0.1684,0,0.2543,0.5315
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_1_keyfind_1.cnf,1,0.0137,0.0409,0.0097,2.0593,0.3477,0.0668,0.3931,0.4078,0.8321
./SAT07/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,0,0.0001,0,2.2272,0.1636,0.0169,0.7339,0.2328,0.814
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf,1,0,0.0002,0,2.0861,?,0.1449,0,0.6377,0.6768
./SAT07/industrial/anbulagan/hard-sat/partial-10-15-s.cnf,1,0,0.0001,0,2.3488,0.1507,0.0159,0,0.2258,0.7698
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom24.cnf,1,0.0001,0.0035,0.0001,2.2686,?,0.1098,1.565,0.0578,0.2109
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf,1,0.0001,0.0036,0.0001,2.2761,?,0.1092,0.4881,0.0619,0.192
