1-fullins-3-3.xml.watchless.minion.gz,1,3,0,1,0,2.054805,0.068493,0,32,0.037417
1-fullins-3-4.xml.watchless.minion.gz,1,4,0,1,0,2.054805,0.068493,0,26,0.116619
1-fullins-4-4.xml.watchless.minion.gz,1,4,0,1,0,5.523471,0.059392,0,26,0.116619
1-fullins-4-5.xml.watchless.minion.gz,1,5,0,1,0,5.523471,0.059392,0,17,0.148324
1-fullins-5-4.xml.watchless.minion.gz,1,4,0,1,0,13.20055,0.04681,0,26,0.116619
1-fullins-5-5.xml.watchless.minion.gz,1,5,0,1,0,13.20055,0.04681,0,17,0.148324
1-insertions-4-3.xml.watchless.minion.gz,1,3,0,1,0,2.689468,0.040141,0,32,0.037417
1-insertions-4-4.xml.watchless.minion.gz,1,4,0,1,0,2.689468,0.040141,0,26,0.116619
1-insertions-5-4.xml.watchless.minion.gz,1,4,0,1,0,6.657663,0.032959,0,26,0.116619
1-insertions-5-5.xml.watchless.minion.gz,1,5,0,1,0,6.657663,0.032959,0,17,0.148324
1-insertions-5-6.xml.watchless.minion.gz,1,6,0,1,0,6.657663,0.032959,0,14,0.153623
1-insertions-6-4.xml.watchless.minion.gz,1,4,0,1,0,14.644509,0.024126,0,26,0.116619
1-insertions-6-5.xml.watchless.minion.gz,1,5,0,1,0,14.644509,0.024126,0,17,0.148324
1-insertions-6-6.xml.watchless.minion.gz,1,6,0,1,0,14.644509,0.024126,0,14,0.153623
1-insertions-6-7.xml.watchless.minion.gz,1,7,0,1,0,14.644509,0.024126,0,13,0.15748
2-fullins-3-4.xml.watchless.minion.gz,1,4,0,1,0,3.019904,0.058075,0,26,0.116619
2-fullins-3-5.xml.watchless.minion.gz,1,5,0,1,0,3.019904,0.058075,0,17,0.148324
2-fullins-4-4.xml.watchless.minion.gz,1,4,0,1,0,8.191075,0.038637,0,26,0.116619
2-fullins-4-5.xml.watchless.minion.gz,1,5,0,1,0,8.191075,0.038637,0,17,0.148324
2-fullins-4-6.xml.watchless.minion.gz,1,6,0,1,0,8.191075,0.038637,0,14,0.153623
2-fullins-5-4.xml.watchless.minion.gz,1,4,0,1,0,20.42989,0.023979,0,26,0.116619
2-fullins-5-5.xml.watchless.minion.gz,1,5,0,1,0,20.42989,0.023979,0,17,0.148324
2-fullins-5-6.xml.watchless.minion.gz,1,6,0,1,0,20.42989,0.023979,0,14,0.153623
